Commodity,Classification,Grade,Sex,Market,Wholesale,Retail,Supply Volume,County,Date
Dry Maize,White Maize,-,-,Kawangware,-,50.00/Kg,,Nairobi,2024-08-04
Dry Maize,White Maize,-,-,Kibiok,40.00/Kg,50.00/Kg,9000.00,Nandi,2024-08-04
Dry Maize,Mixed-Traditional,-,-,Mwatate,33.33/Kg,35.00/Kg,,Taita-Taveta,2024-08-04
Dry Maize,White Maize,-,-,Molo,-,28.89/Kg,1500.00,Nakuru,2024-08-03
Dry Maize,White Maize,-,-,Kawangware,-,50.00/Kg,,Nairobi,2024-08-03
Dry Maize,White Maize,-,-,Cheptulu,-,45.00/Kg,3000.00,Vihiga,2024-08-02
Dry Maize,White Maize,-,-,Eldoret Main,42.50/Kg,50.00/Kg,3000.00,Uasin-Gishu,2024-08-02
Dry Maize,White Maize,-,-,Mumias,34.44/Kg,35.00/Kg,6400.00,Kakamega,2024-08-02
Dry Maize,White Maize,-,-,Sibanga,37.78/Kg,50.00/Kg,1350.00,Trans-Nzoia,2024-08-02
Dry Maize,White Maize,-,-,Kisasi,30.00/Kg,35.00/Kg,,Kitui,2024-08-02
Dry Maize,White Maize,-,-,Serem - Vihiga,31.11/Kg,34.78/Kg,7000.00,Vihiga,2024-08-02
Dry Maize,White Maize,-,-,Nyamakima,44.44/Kg,70.00/Kg,,Nairobi,2024-08-02
Dry Maize,White Maize,-,-,Chuka,33.33/Kg,50.00/Kg,900.00,Tharaka-Nithi,2024-08-02
Dry Maize,Yellow Maize,-,-,Gikomba,-,100.00/Kg,,Nairobi,2024-08-02
Dry Maize,White Maize,-,-,Gikomba,-,60.00/Kg,,Nairobi,2024-08-02
Dry Maize,White Maize,-,-,Kawangware,-,50.00/Kg,,Nairobi,2024-08-02
Dry Maize,White Maize,-,-,Makutano Kirinyaga,33.33/Kg,40.00/Kg,8200.00,Kirinyaga,2024-08-02
Dry Maize,White Maize,-,-,Ngurubani Market,33.33/Kg,40.00/Kg,8000.00,Kirinyaga,2024-08-02
Dry Maize,White Maize,-,-,Kipkaren,40.00/Kg,55.00/Kg,1000.00,Kakamega,2024-08-01
Dry Maize,White Maize,-,-,Kerugoya,35.00/Kg,55.00/Kg,4500.00,Kirinyaga,2024-08-01
Dry Maize,White Maize,-,-,Kitale Municipality Market,35.00/Kg,40.00/Kg,3000.00,Trans-Nzoia,2024-08-01
Dry Maize,White Maize,-,-,Nyamakima,44.44/Kg,70.00/Kg,,Nairobi,2024-08-01
Dry Maize,White Maize,-,-,Mogogosiek Market,40.00/Kg,48.00/Kg,90.00,Bomet,2024-08-01
Dry Maize,White Maize,-,-,Kalundu,36.67/Kg,40.00/Kg,,Kitui,2024-08-01
Dry Maize,Mixed-Traditional,-,-,Kimilili town,40.00/Kg,50.00/Kg,10000.00,Bungoma,2024-08-01
Dry Maize,White Maize,-,-,Kawangware,-,50.00/Kg,,Nairobi,2024-08-01
Dry Maize,White Maize,-,-,Eldoret Main,42.50/Kg,50.00/Kg,2000.00,Uasin-Gishu,2024-08-01
Dry Maize,White Maize,-,-,Makutano Kirinyaga,32.22/Kg,40.00/Kg,8200.00,Kirinyaga,2024-08-01
Dry Maize,White Maize,-,-,Molo,-,28.89/Kg,1400.00,Nakuru,2024-07-31
Dry Maize,White Maize,-,-,Kakamega Town,33.33/Kg,45.00/Kg,30000.00,Kakamega,2024-07-31
Dry Maize,White Maize,-,-,Serem - Vihiga,31.11/Kg,34.78/Kg,9000.00,Vihiga,2024-07-31
Dry Maize,Yellow Maize,-,-,Miruka,42.50/Kg,45.00/Kg,1800.00,Nyamira,2024-07-31
Dry Maize,White Maize,-,-,Miruka,31.11/Kg,40.00/Kg,45000.00,Nyamira,2024-07-31
Dry Maize,Yellow Maize,-,-,Gikomba,-,100.00/Kg,,Nairobi,2024-07-31
Dry Maize,White Maize,-,-,Gikomba,-,60.00/Kg,,Nairobi,2024-07-31
Dry Maize,White Maize,-,-,Kangeta,38.89/Kg,40.00/Kg,1800.00,Meru,2024-07-31
Dry Maize,White Maize,-,-,Nyamakima,40.00/Kg,70.00/Kg,,Nairobi,2024-07-31
Dry Maize,White Maize,-,-,Eldoret Main,40.00/Kg,50.00/Kg,2000.00,Uasin-Gishu,2024-07-31
Dry Maize,Mixed-Traditional,-,-,Mukuyu Market,40.00/Kg,50.00/Kg,,Muranga,2024-07-31
Dry Maize,White Maize,-,-,Kawangware,-,50.00/Kg,,Nairobi,2024-07-31
Dry Maize,White Maize,-,-,Kamukuywa,37.78/Kg,45.00/Kg,5000.00,Bungoma,2024-07-31
Dry Maize,White Maize,-,-,Kamukuywa,31.11/Kg,40.00/Kg,9000.00,Bungoma,2024-07-31
Dry Maize,White Maize,-,-,Kabiyet Market,40.00/Kg,50.00/Kg,650.00,Nandi,2024-07-30
Dry Maize,White Maize,-,-,Kerugoya,35.00/Kg,60.00/Kg,4500.00,Kirinyaga,2024-07-30
Dry Maize,White Maize,-,-,Maua,38.89/Kg,50.00/Kg,19800.00,Meru,2024-07-30
Dry Maize,White Maize,-,-,Isebania Market,-,28.00/Kg,45000.00,Migori,2024-07-30
Dry Maize,Mixed-Traditional,-,-,Kisasi,32.00/Kg,35.00/Kg,,Kitui,2024-07-30
Dry Maize,Mixed-Traditional,-,-,Nkubu,33.33/Kg,40.00/Kg,810.00,Meru,2024-07-30
Dry Maize,White Maize,-,-,Kapkwen,34.44/Kg,50.00/Kg,2700.00,Bomet,2024-07-30
Dry Maize,White Maize,-,-,Kangemi Market,36.67/Kg,45.00/Kg,,Nairobi,2024-07-30
Dry Maize,Yellow Maize,-,-,Gikomba,-,100.00/Kg,,Nairobi,2024-07-30
Dry Maize,White Maize,-,-,Gikomba,-,60.00/Kg,,Nairobi,2024-07-30
Dry Maize,White Maize,-,-,Chuka,42.22/Kg,45.00/Kg,900.00,Tharaka-Nithi,2024-07-30
Dry Maize,White Maize,-,-,Kapsabet Market,60.00/Kg,66.00/Kg,8000.00,Nandi,2024-07-30
Dry Maize,White Maize,-,-,Ngurubani Market,33.33/Kg,40.00/Kg,8200.00,Kirinyaga,2024-07-30
Dry Maize,White Maize,-,-,Wundanyi,-,40.00/Kg,9000.00,Taita-Taveta,2024-07-30
Dry Maize,Mixed-Traditional,-,-,Bondeni,32.50/Kg,37.50/Kg,500.00,Trans-Nzoia,2024-07-30
Dry Maize,White Maize,-,-,Kawangware,-,45.00/Kg,,Nairobi,2024-07-30
Dry Maize,White Maize,-,-,Rongo,31.11/Kg,31.60/Kg,4500.00,Migori,2024-07-29
Dry Maize,White Maize,-,-,Cheptulu,-,45.00/Kg,2450.00,Vihiga,2024-07-29
Dry Maize,White Maize,-,-,Eldoret Main,42.50/Kg,50.00/Kg,6300.00,Uasin-Gishu,2024-07-29
Dry Maize,Mixed-Traditional,-,-,Aram,44.44/Kg,50.76/Kg,3600.00,Siaya,2024-07-29
Dry Maize,White Maize,-,-,Aram,36.67/Kg,46.15/Kg,13500.00,Siaya,2024-07-29
Dry Maize,Yellow Maize,-,-,Gikomba,-,100.00/Kg,,Nairobi,2024-07-29
Dry Maize,White Maize,-,-,Gikomba,-,60.00/Kg,,Nairobi,2024-07-29
Dry Maize,White Maize,-,-,Nyamakima,40.00/Kg,70.00/Kg,,Nairobi,2024-07-29
Dry Maize,White Maize,-,-,Kawangware,-,45.00/Kg,,Nairobi,2024-07-29
Dry Maize,Yellow Maize,-,-,Kibuye,-,90.00/Kg,,Kisumu,2024-07-29
Dry Maize,White Maize,-,-,Kibuye,37.78/Kg,40.00/Kg,,Kisumu,2024-07-29
Dry Maize,White Maize,-,-,Kibiok,40.00/Kg,50.00/Kg,6000.00,Nandi,2024-07-28
Dry Maize,White Maize,-,-,Isebania Market,-,24.00/Kg,6500.00,Migori,2024-07-28
Dry Maize,White Maize,-,-,Mumias,35.56/Kg,35.00/Kg,5850.00,Kakamega,2024-07-28
Dry Maize,White Maize,-,-,Mghange,35.00/Kg,45.00/Kg,1500.00,Taita-Taveta,2024-07-28
Dry Maize,White Maize,-,-,Muhoroni,50.00/Kg,60.00/Kg,5000.00,Kisumu,2024-07-28
Dry Maize,White Maize,-,-,Mulot,35.56/Kg,50.00/Kg,12000.00,Bomet,2024-07-27
Dry Maize,White Maize,-,-,Marindi,26.67/Kg,31.11/Kg,5400.00,Migori,2024-07-27
Dry Maize,Mixed-Traditional,-,-,Sabatia,31.11/Kg,31.25/Kg,18000.00,Kakamega,2024-07-27
Dry Maize,Mixed-Traditional,-,-,Mwatate,30.00/Kg,35.00/Kg,,Taita-Taveta,2024-07-27
Dry Maize,Yellow Maize,-,-,Gikomba,-,100.00/Kg,,Nairobi,2024-07-27
Dry Maize,White Maize,-,-,Gikomba,-,120.00/Kg,,Nairobi,2024-07-27
Dry Maize,White Maize,-,-,Akala,50.00/Kg,60.00/Kg,14000.00,Siaya,2024-07-27
Dry Maize,White Maize,-,-,Mukuyu Market,32.22/Kg,35.56/Kg,,Muranga,2024-07-27
Dry Maize,White Maize,-,-,Mukuyu Market,32.22/Kg,35.56/Kg,,Muranga,2024-07-27
Dry Maize,White Maize,-,-,Kawangware,-,45.00/Kg,,Nairobi,2024-07-27
Dry Maize,White Maize,-,-,Serem - Vihiga,31.11/Kg,80.00/Kg,7000.00,Vihiga,2024-07-27
Dry Maize,White Maize,-,-,Rongo,31.11/Kg,31.60/Kg,2700.00,Migori,2024-07-26
Dry Maize,White Maize,-,-,Molo,-,28.89/Kg,2400.00,Nakuru,2024-07-26
Dry Maize,White Maize,-,-,Bungoma town,40.00/Kg,50.00/Kg,8000.00,Bungoma,2024-07-26
Dry Maize,White Maize,-,-,Cheptulu,-,45.00/Kg,3200.00,Vihiga,2024-07-26
Dry Maize,White Maize,-,-,Kerugoya,35.00/Kg,60.00/Kg,4500.00,Kirinyaga,2024-07-26
Dry Maize,White Maize,-,-,Ndanai,34.44/Kg,38.00/Kg,9000.00,Bomet,2024-07-26
Dry Maize,White Maize,-,-,Sibanga,33.33/Kg,45.00/Kg,6300.00,Trans-Nzoia,2024-07-26
Dry Maize,Yellow Maize,-,-,Ngurubani Market,33.33/Kg,40.00/Kg,7500.00,Kirinyaga,2024-07-26
Dry Maize,White Maize,-,-,Maua,38.89/Kg,50.00/Kg,19800.00,Meru,2024-07-26
Dry Maize,Yellow Maize,-,-,Gikomba,-,100.00/Kg,,Nairobi,2024-07-26
Dry Maize,White Maize,-,-,Nyamakima,40.00/Kg,70.00/Kg,,Nairobi,2024-07-26
Dry Maize,White Maize,-,-,Gikomba,-,60.00/Kg,,Nairobi,2024-07-26
Dry Maize,White Maize,-,-,Makutano Kirinyaga,33.33/Kg,40.00/Kg,8000.00,Kirinyaga,2024-07-26
Dry Maize,White Maize,-,-,Kawangware,35.56/Kg,-,,Nairobi,2024-07-26
Dry Maize,White Maize,-,-,Bondo,35.56/Kg,50.00/Kg,28000.00,Siaya,2024-07-26
Dry Maize,White Maize,-,-,Mogogosiek Market,33.89/Kg,55.00/Kg,15000.00,Bomet,2024-07-25
Dry Maize,Mixed-Traditional,-,-,Kipkaren,40.00/Kg,55.00/Kg,5000.00,Kakamega,2024-07-25
Dry Maize,White Maize,-,-,Molo,-,28.89/Kg,1800.00,Nakuru,2024-07-25
Dry Maize,White Maize,-,-,Kitale Municipality Market,45.00/Kg,50.00/Kg,2000.00,Trans-Nzoia,2024-07-25
Dry Maize,White Maize,-,-,Ahero,40.00/Kg,50.00/Kg,7000.00,Kisumu,2024-07-25
Dry Maize,Yellow Maize,-,-,Gikomba,-,90.00/Kg,,Nairobi,2024-07-25
Dry Maize,White Maize,-,-,Gikomba,-,60.00/Kg,,Nairobi,2024-07-25
Dry Maize,White Maize,-,-,Kutus,35.00/Kg,40.00/Kg,0.00,Kirinyaga,2024-07-25
Dry Maize,White Maize,-,-,Kawangware,35.56/Kg,-,,Nairobi,2024-07-25
Dry Maize,White Maize,-,-,Nyamakima,40.00/Kg,70.00/Kg,,Nairobi,2024-07-25
Dry Maize,White Maize,-,-,Kimilili town,80.00/Kg,100.00/Kg,15000.00,Bungoma,2024-07-25
Dry Maize,Mixed-Traditional,-,-,Makutano Kirinyaga,33.33/Kg,40.00/Kg,5200.00,Kirinyaga,2024-07-24
Dry Maize,White Maize,-,-,Kakamega Town,33.33/Kg,45.00/Kg,30000.00,Kakamega,2024-07-24
Dry Maize,White Maize,-,-,Serem - Nandi,33.33/Kg,37.50/Kg,11000.00,Nandi,2024-07-24
Dry Maize,White Maize,-,-,Rongo,35.56/Kg,31.60/Kg,4500.00,Migori,2024-07-24
Dry Maize,White Maize,-,-,Akala,50.00/Kg,60.00/Kg,5000.00,Siaya,2024-07-24
Dry Maize,Mixed-Traditional,-,-,Kabiyet Market,35.00/Kg,47.50/Kg,5000.00,Nandi,2024-07-24
Dry Maize,White Maize,-,-,Kangeta,38.89/Kg,40.00/Kg,1700.00,Meru,2024-07-24
Dry Maize,Yellow Maize,-,-,Gikomba,-,100.00/Kg,,Nairobi,2024-07-24
Dry Maize,White Maize,-,-,Gikomba,-,55.00/Kg,,Nairobi,2024-07-24
Dry Maize,White Maize,-,-,Kawangware,35.56/Kg,-,,Nairobi,2024-07-24
Dry Maize,White Maize,-,-,Nyamakima,40.00/Kg,70.00/Kg,,Nairobi,2024-07-24
Dry Maize,Yellow Maize,-,-,Kangemi Market,53.33/Kg,-,,Nairobi,2024-07-24
Dry Maize,White Maize,-,-,Kangemi Market,37.78/Kg,45.00/Kg,,Nairobi,2024-07-24
Dry Maize,White Maize,-,-,Molo,-,28.89/Kg,1400.00,Nakuru,2024-07-24
Dry Maize,Mixed-Traditional,-,-,Ugunja,24.49/Kg,40.00/Kg,,Siaya,2024-07-24
Dry Maize,White Maize,-,-,Ugunja,31.11/Kg,45.00/Kg,,Siaya,2024-07-24
Dry Maize,White Maize,-,-,Isebania Market,-,28.00/Kg,35000.00,Migori,2024-07-24
Dry Maize,White Maize,-,-,Kerugoya,45.00/Kg,65.00/Kg,4500.00,Kirinyaga,2024-07-23
Dry Maize,White Maize,-,-,Cheptulu,-,50.00/Kg,3400.00,Vihiga,2024-07-23
Dry Maize,White Maize,-,-,Kapkwen,35.56/Kg,44.00/Kg,36000.00,Bomet,2024-07-23
Dry Maize,White Maize,-,-,Bondo,35.00/Kg,50.00/Kg,21000.00,Siaya,2024-07-23
Dry Maize,Mixed-Traditional,-,-,Nkubu,33.33/Kg,40.00/Kg,630.00,Meru,2024-07-23
Dry Maize,White Maize,-,-,Ngurubani Market,33.33/Kg,40.00/Kg,8500.00,Kirinyaga,2024-07-23
Dry Maize,White Maize,-,-,Chuka,42.22/Kg,45.00/Kg,900.00,Tharaka-Nithi,2024-07-23
Dry Maize,White Maize,-,-,Chuka,42.22/Kg,45.00/Kg,900.00,Tharaka-Nithi,2024-07-23
Dry Maize,Yellow Maize,-,-,Gikomba,-,90.00/Kg,,Nairobi,2024-07-23
Dry Maize,White Maize,-,-,Gikomba,-,55.00/Kg,,Nairobi,2024-07-23
Dry Maize,White Maize,-,-,Molo,-,28.89/Kg,2450.00,Nakuru,2024-07-22
Dry Maize,White Maize,-,-,Kitale Municipality Market,45.00/Kg,50.00/Kg,2100.00,Trans-Nzoia,2024-07-22
Dry Maize,White Maize,-,-,Kisasi,30.00/Kg,45.00/Kg,,Kitui,2024-07-22
Dry Maize,White Maize,-,-,Chebunyo,35.56/Kg,50.00/Kg,14000.00,Bomet,2024-07-22
Dry Maize,White Maize,-,-,Kibiok,40.00/Kg,50.00/Kg,7000.00,Nandi,2024-07-22
Dry Maize,White Maize,-,-,Aram,36.67/Kg,46.15/Kg,13500.00,Siaya,2024-07-22
Dry Maize,Mixed-Traditional,-,-,Aram,44.44/Kg,55.58/Kg,5500.00,Siaya,2024-07-22
Dry Maize,Yellow Maize,-,-,Eldoret Main,40.00/Kg,50.00/Kg,3500.00,Uasin-Gishu,2024-07-22
Dry Maize,White Maize,-,-,Kutus,35.00/Kg,40.00/Kg,0.00,Kirinyaga,2024-07-22
Dry Maize,White Maize,-,-,Nyamakima,42.22/Kg,60.00/Kg,,Nairobi,2024-07-22
Dry Maize,White Maize,-,-,Kagio,50.00/Kg,65.00/Kg,,Kirinyaga,2024-07-22
Dry Maize,Yellow Maize,-,-,Gikomba,-,100.00/Kg,,Nairobi,2024-07-22
Dry Maize,White Maize,-,-,Gikomba,-,60.00/Kg,,Nairobi,2024-07-22
Dry Maize,White Maize,-,-,Kangemi Market,35.56/Kg,40.00/Kg,,Nairobi,2024-07-22
Dry Maize,White Maize,-,-,Isebania Market,-,28.00/Kg,35000.00,Migori,2024-07-22
Dry Maize,Yellow Maize,-,-,Kibuye,-,80.00/Kg,,Kisumu,2024-07-22
Dry Maize,White Maize,-,-,Kibuye,40.00/Kg,45.00/Kg,21600.00,Kisumu,2024-07-22
Dry Maize,Yellow Maize,-,-,Ikonge,-,60.00/Kg,270.00,Nyamira,2024-07-21
Dry Maize,White Maize,-,-,Ikonge,38.89/Kg,52.00/Kg,8400.00,Nyamira,2024-07-21
Dry Maize,Mixed-Traditional,-,-,Mabera,24.00/Kg,28.00/Kg,20000.00,Migori,2024-07-21
Dry Maize,White Maize,-,-,Serem - Nandi,37.50/Kg,41.67/Kg,5000.00,Nandi,2024-07-21
Dry Maize,White Maize,-,-,Akala,50.00/Kg,60.00/Kg,7000.00,Siaya,2024-07-20
Dry Maize,White Maize,-,-,Kapsabet Market,33.00/Kg,100.00/Kg,7500.00,Nandi,2024-07-20
Dry Maize,White Maize,-,-,Serem - Vihiga,33.33/Kg,39.13/Kg,8000.00,Vihiga,2024-07-20
Dry Maize,White Maize,-,-,Rongo,27.65/Kg,31.60/Kg,4500.00,Migori,2024-07-19
Dry Maize,White Maize,-,-,Ndanai,35.56/Kg,36.00/Kg,10800.00,Bomet,2024-07-19
Dry Maize,White Maize,-,-,Makutano Kirinyaga,33.33/Kg,40.00/Kg,8500.00,Kirinyaga,2024-07-19
Dry Maize,White Maize,-,-,Ngurubani Market,33.33/Kg,40.00/Kg,8500.00,Kirinyaga,2024-07-19
Dry Maize,Yellow Maize,-,-,Gikomba,-,100.00/Kg,,Nairobi,2024-07-19
Dry Maize,White Maize,-,-,Gikomba,-,55.00/Kg,,Nairobi,2024-07-19
Dry Maize,White Maize,-,-,Nyamakima,42.22/Kg,60.00/Kg,,Nairobi,2024-07-19
Dry Maize,White Maize,-,-,Chuka,42.22/Kg,45.00/Kg,900.00,Tharaka-Nithi,2024-07-19
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-07-19
Dry Maize,White Maize,-,-,Eldoret Main,50.00/Kg,55.00/Kg,2500.00,Uasin-Gishu,2024-07-19
Dry Maize,White Maize,-,-,Molo,-,27.78/Kg,2100.00,Nakuru,2024-07-18
Dry Maize,Mixed-Traditional,-,-,Kabiyet Market,27.78/Kg,31.11/Kg,1000.00,Nandi,2024-07-18
Dry Maize,White Maize,-,-,Tseikuru,38.89/Kg,45.00/Kg,15000.00,Kitui,2024-07-18
Dry Maize,White Maize,-,-,Tseikuru,38.89/Kg,45.00/Kg,15000.00,Kitui,2024-07-18
Dry Maize,White Maize,-,-,Tseikuru,38.89/Kg,45.00/Kg,15000.00,Kitui,2024-07-18
Dry Maize,White Maize,-,-,Tseikuru,38.89/Kg,45.00/Kg,15000.00,Kitui,2024-07-18
Dry Maize,White Maize,-,-,Aram,36.67/Kg,46.15/Kg,9000.00,Siaya,2024-07-18
Dry Maize,Mixed-Traditional,-,-,Aram,44.44/Kg,55.38/Kg,4500.00,Siaya,2024-07-18
Dry Maize,White Maize,-,-,Cheptulu,-,50.00/Kg,3600.00,Vihiga,2024-07-18
Dry Maize,Mixed-Traditional,-,-,Kagio,50.00/Kg,65.00/Kg,,Kirinyaga,2024-07-18
Dry Maize,Yellow Maize,-,-,Gikomba,-,90.00/Kg,,Nairobi,2024-07-18
Dry Maize,White Maize,-,-,Gikomba,-,55.00/Kg,,Nairobi,2024-07-18
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-07-18
Dry Maize,White Maize,-,-,Kimilili town,40.00/Kg,50.00/Kg,20000.00,Bungoma,2024-07-18
Dry Maize,Mixed-Traditional,-,-,Mwatate,30.00/Kg,35.00/Kg,,Taita-Taveta,2024-07-18
Dry Maize,Mixed-Traditional,-,-,Kitale Municipality Market,45.00/Kg,50.00/Kg,2000.00,Trans-Nzoia,2024-07-17
Dry Maize,White Maize,-,-,Serem - Vihiga,33.33/Kg,39.13/Kg,10000.00,Vihiga,2024-07-17
Dry Maize,White Maize,-,-,Kakamega Town,0.10/Kg,50.00/Kg,,Kakamega,2024-07-17
Dry Maize,White Maize,-,-,Mulot,34.44/Kg,50.00/Kg,12000.00,Bomet,2024-07-17
Dry Maize,White Maize,-,-,Miruka,31.11/Kg,42.50/Kg,54000.00,Nyamira,2024-07-17
Dry Maize,Yellow Maize,-,-,Miruka,40.00/Kg,45.00/Kg,3600.00,Nyamira,2024-07-17
Dry Maize,White Maize,-,-,Serem - Nandi,33.33/Kg,37.50/Kg,11000.00,Nandi,2024-07-17
Dry Maize,White Maize,-,-,Kangeta,38.89/Kg,40.00/Kg,1800.00,Meru,2024-07-17
Dry Maize,White Maize,-,-,Chepterit Market - Nandi,40.00/Kg,50.00/Kg,6500.00,Nandi,2024-07-17
Dry Maize,White Maize,-,-,Nyamakima,42.22/Kg,60.00/Kg,,Nairobi,2024-07-17
Dry Maize,Mixed-Traditional,-,-,Mukuyu Market,40.00/Kg,50.00/Kg,,Muranga,2024-07-17
Dry Maize,Yellow Maize,-,-,Gikomba,-,90.00/Kg,,Nairobi,2024-07-17
Dry Maize,White Maize,-,-,Gikomba,-,55.00/Kg,,Nairobi,2024-07-17
Dry Maize,White Maize,-,-,Nyamakima,40.00/Kg,70.00/Kg,,Nairobi,2024-07-17
Dry Maize,White Maize,-,-,Molo,-,28.89/Kg,1400.00,Nakuru,2024-07-17
Dry Maize,White Maize,-,-,Akala,40.00/Kg,50.00/Kg,7000.00,Siaya,2024-07-17
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-07-17
Dry Maize,White Maize,-,-,Kangemi Market,36.67/Kg,42.00/Kg,,Nairobi,2024-07-17
Dry Maize,White Maize,-,-,Makutano Kirinyaga,33.33/Kg,40.00/Kg,7800.00,Kirinyaga,2024-07-17
Dry Maize,White Maize,-,-,Kamukuywa,35.56/Kg,42.50/Kg,6000.00,Bungoma,2024-07-17
Dry Maize,White Maize,-,-,Kamukuywa,28.89/Kg,35.00/Kg,4000.00,Bungoma,2024-07-17
Dry Maize,Mixed-Traditional,-,-,Ugunja,31.11/Kg,40.00/Kg,,Siaya,2024-07-17
Dry Maize,White Maize,-,-,Ugunja,35.56/Kg,45.00/Kg,9000.00,Siaya,2024-07-17
Dry Maize,Mixed-Traditional,-,-,Bondeni,37.50/Kg,45.00/Kg,500.00,Trans-Nzoia,2024-07-16
Dry Maize,White Maize,-,-,Kerugoya,45.00/Kg,65.00/Kg,4500.00,Kirinyaga,2024-07-16
Dry Maize,White Maize,-,-,Maua,38.89/Kg,50.00/Kg,21600.00,Meru,2024-07-16
Dry Maize,White Maize,-,-,Cheptulu,-,50.00/Kg,3500.00,Vihiga,2024-07-16
Dry Maize,White Maize,-,-,Kapsabet Market,38.89/Kg,40.00/Kg,7500.00,Nandi,2024-07-16
Dry Maize,White Maize,-,-,Ngurubani Market,33.33/Kg,40.00/Kg,4500.00,Kirinyaga,2024-07-16
Dry Maize,Mixed-Traditional,-,-,Nkubu,33.33/Kg,40.00/Kg,810.00,Meru,2024-07-16
Dry Maize,White Maize,-,-,Kathonzweni,35.00/Kg,40.00/Kg,9000.00,Makueni,2024-07-16
Dry Maize,White Maize,-,-,Molo,-,28.89/Kg,1400.00,Nakuru,2024-07-16
Dry Maize,White Maize,-,-,Gikomba,42.22/Kg,110.00/Kg,,Nairobi,2024-07-16
Dry Maize,White Maize,-,-,Bondo,37.78/Kg,50.00/Kg,7000.00,Siaya,2024-07-16
Dry Maize,White Maize,-,-,Chuka,42.22/Kg,45.00/Kg,900.00,Tharaka-Nithi,2024-07-16
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-07-16
Dry Maize,Mixed-Traditional,-,-,Kabati Kitui,30.00/Kg,35.00/Kg,9000.00,Kitui,2024-07-16
Dry Maize,White Maize,-,-,Chebunyo,35.56/Kg,55.00/Kg,21000.00,Bomet,2024-07-15
Dry Maize,White Maize,-,-,Aram,36.67/Kg,46.15/Kg,18000.00,Siaya,2024-07-15
Dry Maize,Mixed-Traditional,-,-,Aram,46.32/Kg,55.58/Kg,3600.00,Siaya,2024-07-15
Dry Maize,White Maize,-,-,Molo,-,27.78/Kg,1500.00,Nakuru,2024-07-15
Dry Maize,White Maize,-,-,Kitale Municipality Market,45.00/Kg,50.00/Kg,1800.00,Trans-Nzoia,2024-07-15
Dry Maize,White Maize,-,-,Nyamakima,40.00/Kg,70.00/Kg,,Nairobi,2024-07-15
Dry Maize,Yellow Maize,-,-,Gikomba,61.11/Kg,90.00/Kg,,Nairobi,2024-07-15
Dry Maize,White Maize,-,-,Gikomba,42.22/Kg,55.00/Kg,,Nairobi,2024-07-15
Dry Maize,White Maize,-,-,Kutus,35.00/Kg,40.00/Kg,2700.00,Kirinyaga,2024-07-15
Dry Maize,White Maize,-,-,Kagio,50.00/Kg,65.00/Kg,,Kirinyaga,2024-07-15
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-07-15
Dry Maize,White Maize,-,-,Kangemi Market,36.67/Kg,42.00/Kg,,Nairobi,2024-07-15
Dry Maize,Yellow Maize,-,-,Ikonge,-,72.00/Kg,630.00,Nyamira,2024-07-14
Dry Maize,White Maize,-,-,Ikonge,38.89/Kg,52.00/Kg,12600.00,Nyamira,2024-07-14
Dry Maize,White Maize,-,-,Isebania Market,-,375.00/Kg,7500.00,Migori,2024-07-14
Dry Maize,White Maize,-,-,Kibiok,40.00/Kg,50.00/Kg,15000.00,Nandi,2024-07-14
Dry Maize,Yellow Maize,-,-,Kibuye,-,85.00/Kg,,Kisumu,2024-07-13
Dry Maize,White Maize,-,-,Kibuye,44.44/Kg,50.00/Kg,21600.00,Kisumu,2024-07-13
Dry Maize,White Maize,-,-,Kapsabet Market,35.56/Kg,40.00/Kg,10000.00,Nandi,2024-07-13
Dry Maize,Mixed-Traditional,-,-,Mwatate,32.22/Kg,35.00/Kg,,Taita-Taveta,2024-07-13
Dry Maize,White Maize,-,-,Marindi,31.11/Kg,35.56/Kg,4500.00,Migori,2024-07-13
Dry Maize,White Maize,-,-,Ngurubani Market,32.78/Kg,40.00/Kg,6800.00,Kirinyaga,2024-07-12
Dry Maize,White Maize,-,-,Ndanai,34.44/Kg,36.00/Kg,21000.00,Bomet,2024-07-12
Dry Maize,Mixed-Traditional,-,-,Kabiyet Market,27.78/Kg,31.11/Kg,2.00,Nandi,2024-07-12
Dry Maize,White Maize,-,-,Kerugoya,45.00/Kg,65.00/Kg,4500.00,Kirinyaga,2024-07-12
Dry Maize,White Maize,-,-,Nyamakima,40.00/Kg,70.00/Kg,,Nairobi,2024-07-12
Dry Maize,White Maize,-,-,Kawangware,40.00/Kg,50.00/Kg,,Nairobi,2024-07-12
Dry Maize,White Maize,-,-,Makutano Kirinyaga,33.33/Kg,40.00/Kg,5600.00,Kirinyaga,2024-07-12
Dry Maize,Mixed-Traditional,-,-,Mabera,22.00/Kg,26.00/Kg,60000.00,Migori,2024-07-12
Dry Maize,Mixed-Traditional,-,-,Kabati Kitui,27.00/Kg,35.00/Kg,260000.00,Kitui,2024-07-12
